GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "16998","Idaho (Metropolitan Portion)",7,CAINC1,2,"...","Population (persons) 1/","Number of persons",435965,443121,457338,475208,489200,507986,523476,541117,560679,581517,598063,609026,617616,623746,629708,637808,642730,643743,643808,646869,655524,670332,693174,715843,743083,770660,793777,814416,834568,855603,876421,898372,919017,938288,958022,981808,1013642,1048812,1079521,1103111,1120107,1133505,1147779,1160777,1176689,1195137,1213991,1240528,1269545,1299971
 "16998","Idaho (Metropolitan Portion)",7,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3487,3821,4100,4491,5024,5651,6089,6624,7089,7842,8388,9193,9934,10449,11271,11986,12690,13039,13639,14684,15933,16850,17318,18606,19734,20639,21538,22222,22719,24039,25076,26689,27030,27413,27868,29329,30445,32626,33557,33334,31849,32559,33878,35493,36423,38173,40154,41091,42708,44496
 "16999","Idaho (Nonmetropolitan Portion) *",7,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",870662,954400,1019050,1170112,1362990,1626721,1679029,1851646,1967465,2269894,2452798,2796466,3102410,3181869,3502136,3649393,3776422,3783149,3943667,4266811,4702693,5057309,5186779,5585911,6056731,6274102,6746524,7236677,7459962,8005820,8368796,8814799,9220841,9459083,9704549,10449434,10982653,11942332,12897758,13434766,12802864,13290254,14197846,14940603,15479334,16205140,17078313,17469389,18135037,19168162
 "16999","Idaho (Nonmetropolitan Portion) *",7,CAINC1,2,"...","Population (persons) 1/","Number of persons",271035,274134,281411,288021,292861,299987,308505,315862,322767,329445,334573,338957,344588,349973,352158,353033,351322,346479,341189,338792,338898,342052,348142,355842,365685,374480,383545,388667,393952,396727,399253,401058,400945,402084,405358,409994,414599,419857,425584,431209,434332,437268,436049,434664,434841,436342,437532,442402,449359,454237
 "16999","Idaho (Nonmetropolitan Portion) *",7,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3212,3482,3621,4063,4654,5423,5442,5862,6096,6890,7331,8250,9003,9092,9945,10337,10749,10919,11559,12594,13876,14785,14898,15698,16563,16754,17590,18619,18936,20180,20961,21979,22998,23525,23941,25487,26490,28444,30306,31156,29477,30394,32560,34373,35598,37139,39033,39488,40358,42199
 "17000","Illinois",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",48484524,51524271,55317370,60029922,66967657,73216354,79866258,86832272,95459667,105341668,115569523,125210963,138876970,147011703,153020000,168717146,177209780,186405471,197182970,212642707,226917198,240801311,245871942,265737040,275362591,290054676,307809314,327552925,346339144,367350200,383422716,412423055,427473310,432411991,439954703,457435410,476560054,508470324,538060086,551530997,525210738,540492620,567967515,593239141,607670820,637279309,662760794,670504220,689723793,724189111
 "17000","Illinois",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",11039000,11124681,11205816,11258111,11260248,11273745,11306351,11360274,11406312,11434421,11422782,11434702,11443461,11423413,11408817,11412128,11399803,11387256,11391176,11390186,11409782,11453316,11568964,11694184,11809579,11912585,12008437,12101997,12185715,12271847,12359020,12434161,12488445,12525556,12556006,12589773,12609903,12643955,12695866,12747038,12796778,12840762,12867291,12884119,12898269,12888962,12864342,12826895,12786196,12741080
 "17000","Illinois",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4392,4632,4936,5332,5947,6494,7064,7644,8369,9213,10117,10950,12136,12869,13412,14784,15545,16370,17310,18669,19888,21025,21253,22724,23317,24349,25633,27066,28422,29934,31024,33169,34230,34522,35039,36334,37793,40214,42381,43267,41042,42092,44140,46044,47113,49444,51519,52273,53943,56839
 "17998","Illinois (Metropolitan Portion)",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",43096729,45888489,49162517,53186970,58882423,64550451,69893152,76417371,84198514,93105403,101947230,111280469,122795925,129942443,135832200,149390843,157224712,166201908,176449686,191317778,203490662,216824640,221706081,239167260,248047132,261251235,278478221,295801254,313330913,333310337,348766205,375730059,388791674,393621801,399883486,415102140,434325705,464272010,491413330,502023955,476128607,488784805,512904083,538400470,549594097,580018621,606229225,612881945,630848726,662520661
 "17998","Illinois (Metropolitan Portion)",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",9501557,9590452,9660198,9700595,9694964,9707893,9731458,9772026,9810812,9837960,9824116,9825801,9821599,9818151,9811895,9828464,9827731,9832282,9850574,9859824,9888109,9937817,10049587,10170153,10278002,10375058,10468263,10559934,10642434,10729640,10817572,10896569,10956077,10999009,11033186,11067757,11089577,11125014,11177974,11231688,11285908,11331970,11363983,11389245,11413509,11413364,11398984,11372315,11340491,11304545
 "17998","Illinois (Metropolitan Portion)",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4536,4785,5089,5483,6074,6649,7182,7820,8582,9464,10377,11325,12503,13235,13844,15200,15998,16904,17913,19404,20579,21818,22061,23517,24134,25181,26602,28012,29442,31064,32241,34482,35486,35787,36244,37506,39165,41732,43963,44697,42188,43133,45134,47273,48153,50819,53183,53892,55628,58607
 "17999","Illinois (Nonmetropolitan Portion) *",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",5387795,5635782,6154853,6842952,8085234,8665903,9973106,10414901,11261153,12236265,13622293,13930494,16081045,17069260,17187800,19326303,19985068,20203563,20733284,21324929,23426536,23976671,24165861,26569780,27315459,28803441,29331093,31751671,33008231,34039863,34656511,36692996,38681636,38790190,40071217,42333270,42234349,44198314,46646756,49507042,49082131,51707815,55063432,54838671,58076723,57260688,56531569,57622275,58875067,61668450
 "17999","Illinois (Nonmetropolitan Portion) *",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",1537443,1534229,1545618,1557516,1565284,1565852,1574893,1588248,1595500,1596461,1598666,1608901,1621862,1605262,1596922,1583664,1572072,1554974,1540602,1530362,1521673,1515499,1519377,1524031,1531577,1537527,1540174,1542063,1543281,1542207,1541448,1537592,1532368,1526547,1522820,1522016,1520326,1518941,1517892,1515350,1510870,1508792,1503308,1494874,1484760,1475598,1465358,1454580,1445705,1436535
 "17999","Illinois (Nonmetropolitan Portion) *",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3504,3673,3982,4394,5165,5534,6333,6557,7058,7665,8521,8658,9915,10633,10763,12204,12713,12993,13458,13935,15395,15821,15905,17434,17835,18734,19044,20590,21388,22072,22483,23864,25243,25410,26314,27814,27780,29098,30731,32670,32486,34271,36628,36684,39115,38805,38579,39614,40724,42929
 "18000","Indiana",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",19238335,20028723,21793740,23846523,27368399,29274320,31607533,35131556,38900918,43398431,47805688,51418727,56406955,58429262,61276454,68009268,71812804,75637237,80257463,85926055,93580934,98748774,101775143,110147929,116112382,123384197,129005550,136363455,143496312,154850859,161356529,171989680,175850809,178418208,182652272,191298252,197696750,209427494,216814316,226332660,220274848,230109228,245346443,257149486,260424741,270986098,281691638,290147840,301203033,315516001
 "18000","Indiana",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",5143000,5203700,5249921,5296129,5329122,5349886,5351080,5371552,5405075,5446403,5474909,5490721,5480440,5467918,5450396,5458322,5459214,5454103,5473023,5491733,5523679,5557798,5616388,5674547,5739019,5793526,5851459,5906013,5955267,5998880,6044969,6091866,6127760,6155967,6196638,6233007,6278616,6332669,6379599,6424806,6459325,6490436,6516045,6537640,6568367,6593533,6608296,6633344,6660082,6691878
 "18000","Indiana",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3741,3849,4151,4503,5136,5472,5907,6540,7197,7968,8732,9365,10292,10686,11243,12460,13154,13868,14664,15646,16942,17768,18121,19411,20232,21297,22047,23089,24096,25813,26693,28233,28697,28983,29476,30691,31487,33071,33986,35228,34102,35454,37653,39334,39648,41099,42627,43741,45225,47149
 "18998","Indiana (Metropolitan Portion)",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",14725519,15382769,16661526,18218199,20672823,22373985,24085449,26739007,29801280,33334110,36807994,39705610,43574713,45027922,47262193,52062484,55234650,58238890,61935325,66680727,72582547,76879334,79478811,85893256,90574257,96260819,100955779,106591174,112162995,121603671,127117430,135864048,138937097,141174534,144285924,151020746,156747616,166829653,172560065,180122363,175918834,183906537,196194285,205940991,207690082,216617723,226158249,233739655,242754319,254423273
 "18998","Indiana (Metropolitan Portion)",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",3836323,3889102,3922372,3953894,3972414,3984798,3981040,3996585,4022803,4056127,4076617,4089059,4081626,4075692,4063896,4069289,4073144,4072659,4089806,4109315,4137851,4170340,4221430,4270633,4324354,4370554,4417213,4461818,4502080,4537791,4578357,4619469,4654134,4682288,4721156,4756435,4799861,4852514,4900112,4942342,4977853,5008606,5036583,5062210,5094419,5121238,5140007,5168682,5196464,5227948
 "18998","Indiana (Metropolitan Portion)",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3838,3955,4248,4608,5204,5615,6050,6690,7408,8218,9029,9710,10676,11048,11630,12794,13561,14300,15144,16227,17541,18435,18827,20113,20945,22025,22855,23890,24914,26798,27765,29411,29852,30151,30562,31751,32657,34380,35216,36445,35340,36718,38954,40682,40768,42298,44000,45222,46715,48666
 "18999","Indiana (Nonmetropolitan Portion) *",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",4512816,4645954,5132214,5628324,6695576,6900335,7522084,8392549,9099638,10064321,10997694,11713117,12832242,13401340,14014261,15946784,16578154,17398347,18322138,19245328,20998387,21869440,22296332,24254673,25538125,27123378,28049771,29772281,31333317,33247188,34239099,36125632,36913712,37243674,38366348,40277506,40949134,42597841,44254251,46210297,44356014,46202691,49152158,51208495,52734659,54368375,55533389,56408185,58448714,61092728
 "18999","Indiana (Nonmetropolitan Portion) *",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",1306677,1314598,1327549,1342235,1356708,1365088,1370040,1374967,1382272,1390276,1398292,1401662,1398814,1392226,1386500,1389033,1386070,1381444,1383217,1382418,1385828,1387458,1394958,1403914,1414665,1422972,1434246,1444195,1453187,1461089,1466612,1472397,1473626,1473679,1475482,1476572,1478755,1480155,1479487,1482464,1481472,1481830,1479462,1475430,1473948,1472295,1468289,1464662,1463618,1463930
 "18999","Indiana (Nonmetropolitan Portion) *",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3454,3534,3866,4193,4935,5055,5490,6104,6583,7239,7865,8357,9174,9626,10108,11480,11961,12594,13246,13921,15152,15762,15984,17276,18052,19061,19557,20615,21562,22755,23346,24535,25050,25273,26003,27278,27692,28779,29912,31171,29941,31179,33223,34708,35778,36928,37822,38513,39934,41732
 "19000","Iowa",4,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",10374042,11094958,11641612,13040147,15654782,16224999,18133702,19280266,21275256,24537218,26298368,27993694,31680973,32544391,33149477,36944129,38216260,39480301,41377402,42759779,46555049,49023054,50144695,53791872,54052557,58946166,61328566,66840910,69956071,73327397,75330884,80442425,82725055,84646820,86451977,93511289,96563579,102580079,109889642,116255764,112627998,116247364,125560515,131984153,134463478,139303372,144287791,145411305,149191200,158197241
 "19000","Iowa",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",2805000,2828534,2851828,2860506,2864031,2867941,2881425,2903770,2914308,2919008,2916803,2914018,2907985,2888190,2870547,2858615,2829684,2791969,2767006,2768393,2770590,2781018,2797613,2818401,2836972,2850746,2867373,2880000,2891119,2902872,2917634,2929067,2931997,2934234,2941999,2953635,2964454,2982644,2999212,3016734,3032870,3050767,3066054,3076097,3093078,3109504,3121460,3131785,3143637,3156145
 "19000","Iowa",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3698,3923,4082,4559,5466,5657,6293,6640,7300,8406,9016,9607,10894,11268,11548,12924,13505,14141,14954,15446,16803,17628,17924,19086,19053,20677,21388,23209,24197,25260,25819,27463,28215,28848,29385,31660,32574,34392,36640,38537,37136,38104,40952,42906,43472,44799,46224,46431,47458,50124
 "19998","Iowa (Metropolitan Portion)",4,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",5319854,5733474,6100809,6733150,7755159,8406421,9394679,10249963,11357865,12858971,14143413,15331500,17065927,17776451,18364679,20058843,20849442,21548455,22803082,24036177,26115862,27736509,28692155,30662401,31594455,33890651,35837589,38381913,40430612,43178906,44870266,47760004,49403575,50849749,52178106,55873882,58360346,62352240,66635526,70455201,68968470,70999753,75274904,79729421,80550688,84472351,88073623,90292393,93156235,98571609
 "19998","Iowa (Metropolitan Portion)",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",1388137,1409049,1424883,1431443,1441238,1451352,1461940,1476108,1478341,1483025,1485676,1491977,1492687,1484707,1478214,1475900,1468794,1458769,1454583,1462372,1471181,1485782,1500770,1519433,1535660,1548024,1563374,1576393,1587920,1599915,1616470,1630582,1640298,1650886,1661917,1676390,1690985,1711409,1731352,1752252,1771336,1789192,1808169,1822685,1843252,1863757,1880904,1896185,1911883,1927768
 "19998","Iowa (Metropolitan Portion)",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3832,4069,4282,4704,5381,5792,6426,6944,7683,8671,9520,10276,11433,11973,12424,13591,14195,14772,15677,16436,17752,18668,19118,20180,20574,21893,22923,24348,25461,26988,27758,29290,30119,30801,31396,33330,34513,36433,38488,40208,38936,39683,41630,43743,43700,45324,46825,47618,48725,51133
 "19999","Iowa (Nonmetropolitan Portion) *",4,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",5054188,5361484,5540803,6306997,7899623,7818578,8739023,9030303,9917391,11678247,12154955,12662194,14615046,14767940,14784798,16885286,17366818,17931846,18574320,18723602,20439187,21286545,21452540,23129471,22458102,25055515,25490977,28458997,29525459,30148491,30460618,32682421,33321480,33797071,34273871,37637407,38203233,40227839,43254116,45800563,43659528,45247611,50285611,52254732,53912790,54831021,56214168,55118912,56034965,59625632
 "19999","Iowa (Nonmetropolitan Portion) *",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",1416863,1419485,1426945,1429063,1422793,1416589,1419485,1427662,1435967,1435983,1431127,1422041,1415298,1403483,1392333,1382715,1360890,1333200,1312423,1306021,1299409,1295236,1296843,1298968,1301312,1302722,1303999,1303607,1303199,1302957,1301164,1298485,1291699,1283348,1280082,1277245,1273469,1271235,1267860,1264482,1261534,1261575,1257885,1253412,1249826,1245747,1240556,1235600,1231754,1228377
 "19999","Iowa (Nonmetropolitan Portion) *",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3567,3777,3883,4413,5552,5519,6156,6325,6906,8133,8493,8904,10326,10522,10619,12212,12761,13450,14153,14336,15730,16434,16542,17806,17258,19233,19548,21831,22656,23139,23410,25170,25797,26335,26775,29468,29999,31645,34116,36221,34608,35866,39976,41690,43136,44015,45314,44609,45492,48540
 "20000","Kansas",4,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",8194786,8892704,9654247,10763347,12266343,13261982,14487553,15746176,17182123,19014323,21715020,23869212,27049193,29326755,30539523,33517603,35255364,36958647,38647862,40703637,43110166,45751168,47309589,50940234,53311941,55736292,58129314,61934152,65771107,69809125,72144356,76079358,78574378,79239757,81485804,83847107,88707260,97937897,105257084,114543299,110724164,113077273,122561955,130181991,132978596,135975821,137868251,138314625,142241593,149859112
 "20000","Kansas",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",2236000,2247823,2246132,2255525,2264369,2267881,2278621,2298645,2317836,2332815,2347370,2369039,2384853,2401207,2415529,2424088,2427401,2432614,2445367,2461995,2472838,2481349,2498722,2532394,2556547,2580513,2601007,2614554,2635292,2660598,2678338,2693681,2702162,2713535,2723004,2734373,2745299,2762931,2783785,2808076,2832704,2858213,2869035,2885361,2893510,2900896,2909502,2911263,2910689,2911505
 "20000","Kansas",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3665,3956,4298,4772,5417,5848,6358,6850,7413,8151,9251,10075,11342,12213,12643,13827,14524,15193,15805,16533,17433,18438,18934,20115,20853,21599,22349,23688,24958,26238,26936,28244,29078,29202,29925,30664,32312,35447,37811,40791,39088,39562,42719,45118,45958,46874,47386,47510,48869,51471
 "20998","Kansas (Metropolitan Portion)",4,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",5046760,5396314,5865091,6440129,7129227,7872751,8732302,9605451,10633280,11966630,13491068,15075876,16978616,18221671,19067979,20965568,22417658,23908197,25202731,26855112,28692492,30382581,31775901,34355761,36002356,37616578,39813921,42287634,45155581,48438452,50429242,53831287,55087268,56182884,57029944,58991290,62410696,70469564,75748278,82350397,79554454,80015888,86438218,93503070,94675964,98506760,100751411,101240122,104962576,110582656
 "20998","Kansas (Metropolitan Portion)",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",1272142,1288639,1291600,1296587,1306334,1307596,1312604,1329527,1337599,1354520,1368841,1388025,1403556,1414202,1424616,1435539,1449452,1465993,1488556,1510848,1525177,1542742,1559757,1589635,1609032,1628335,1643236,1655099,1675067,1700029,1717634,1734451,1749555,1767550,1781530,1796750,1812447,1834122,1856142,1881828,1905949,1928162,1941422,1960184,1971048,1982939,1997121,2005992,2011408,2017525
 "20998","Kansas (Metropolitan Portion)",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3967,4188,4541,4967,5457,6021,6653,7225,7950,8835,9856,10861,12097,12885,13385,14605,15466,16309,16931,17775,18813,19694,20372,21612,22375,23101,24229,25550,26957,28493,29360,31036,31486,31786,32012,32832,34434,38421,40810,43761,41740,41499,44523,47701,48033,49677,50448,50469,52184,54811
 "20999","Kansas (Nonmetropolitan Portion) *",4,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",3148026,3496390,3789156,4323218,5137116,5389231,5755251,6140725,6548843,7047693,8223952,8793336,10070577,11105084,11471544,12552035,12837706,13050450,13445131,13848525,14417674,15368587,15533688,16584473,17309585,18119714,18315393,19646518,20615526,21370673,21715114,22248071,23487110,23056873,24455860,24855817,26296564,27468333,29508806,32192902,31169710,33061385,36123737,36678921,38302632,37469061,37116840,37074503,37279017,39276456
 "20999","Kansas (Nonmetropolitan Portion) *",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",963858,959184,954532,958938,958035,960285,966017,969118,980237,978295,978529,981014,981297,987005,990913,988549,977949,966621,956811,951147,947661,938607,938965,942759,947515,952178,957771,959455,960225,960569,960704,959230,952607,945985,941474,937623,932852,928809,927643,926248,926755,930051,927613,925177,922462,917957,912381,905271,899281,893980
 "20999","Kansas (Nonmetropolitan Portion) *",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3266,3645,3970,4508,5362,5612,5958,6336,6681,7204,8404,8964,10263,11251,11577,12697,13127,13501,14052,14560,15214,16374,16543,17591,18268,19030,19123,20477,21469,22248,22603,23194,24656,24373,25976,26509,28189,29574,31811,34756,33633,35548,38943,39645,41522,40818,40681,40954,41454,43934
 "21000","Kentucky",5,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",9711706,10534849,11466051,12679771,14252540,16052187,17479191,19544359,21933925,24444005,27454717,29871559,33237716,35402015,36755022,41061960,42815517,44018975,46497318,50573350,54363695,57673405,60843249,65547256,68128162,71608306,75054417,79620527,84542128,89546055,93441261,100796524,104181538,106570480,109617274,116046681,121757828,128867426,134575805,140523387,138823398,144103330,151299853,156827596,158218366,165914634,173025584,175920513,182604638,189717403
 "21000","Kentucky",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",3198000,3230587,3298262,3336106,3371573,3417039,3468755,3530443,3575001,3611382,3643655,3664221,3670395,3683449,3694469,3695459,3694816,3687805,3683330,3680002,3677318,3694048,3722328,3765469,3812206,3849088,3887427,3919535,3952747,3985390,4018053,4049021,4068132,4089875,4117170,4146101,4182742,4219239,4256672,4289878,4317074,4348200,4369488,4386381,4404817,4414483,4425999,4438229,4453874,4468402
 "21000","Kentucky",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3037,3261,3476,3801,4227,4698,5039,5536,6135,6769,7535,8152,9056,9611,9949,11111,11588,11936,12624,13743,14784,15613,16345,17407,17871,18604,19307,20314,21388,22469,23255,24894,25609,26057,26624,27989,29110,30543,31615,32757,32157,33141,34626,35753,35919,37584,39093,39638,40999,42458
 "21998","Kentucky (Metropolitan Portion)",5,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",6357228,6840161,7372193,8095125,9045955,10026213,10781689,11987169,13366120,14937160,16623127,18205486,20210503,21500228,22702882,25175666,26566677,27569912,29154678,31900267,34369461,36483319,38265314,41255937,42972232,45203140,47613034,50582634,53612157,57297018,60093540,64915544,66770611,68457379,70580124,74572611,78215783,83410146,87184017,90389385,88363816,92033994,96841829,101456061,102123042,107541941,112771896,115469520,120431217,125665251
 "21998","Kentucky (Metropolitan Portion)",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",1795751,1822910,1853561,1863411,1881802,1907737,1919635,1940901,1953697,1967911,1982274,1990959,1990713,2002429,2007603,2006473,2012007,2014824,2020023,2025872,2031412,2047087,2062260,2089079,2119994,2143787,2166817,2187146,2209006,2230829,2253831,2277359,2295928,2312178,2334310,2356931,2384102,2412862,2444447,2471988,2497591,2524733,2542030,2562638,2583463,2596773,2610490,2625946,2643134,2656969
 "21998","Kentucky (Metropolitan Portion)",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3540,3752,3977,4344,4807,5256,5617,6176,6841,7590,8386,9144,10152,10737,11308,12547,13204,13684,14433,15746,16919,17822,18555,19748,20270,21086,21974,23127,24270,25684,26663,28505,29082,29607,30236,31640,32807,34569,35666,36565,35380,36453,38096,39590,39530,41414,43200,43973,45564,47296
 "21999","Kentucky (Nonmetropolitan Portion) *",5,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",3354478,3694688,4093858,4584646,5206585,6025974,6697502,7557190,8567805,9506845,10831590,11666073,13027213,13901787,14052140,15886294,16248840,16449063,17342640,18673083,19994234,21190086,22577935,24291319,25155930,26405166,27441383,29037893,30929971,32249037,33347721,35880980,37410927,38113101,39037150,41474070,43542045,45457280,47391788,50134002,50459582,52069336,54458024,55371535,56095324,58372693,60253688,60450993,62173421,64052152
 "21999","Kentucky (Nonmetropolitan Portion) *",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",1402249,1407677,1444701,1472695,1489771,1509302,1549120,1589542,1621304,1643471,1661381,1673262,1679682,1681020,1686866,1688986,1682809,1672981,1663307,1654130,1645906,1646961,1660068,1676390,1692212,1705301,1720610,1732389,1743741,1754561,1764222,1771662,1772204,1777697,1782860,1789170,1798640,1806377,1812225,1817890,1819483,1823467,1827458,1823743,1821354,1817710,1815509,1812283,1810740,1811433
 "21999","Kentucky (Nonmetropolitan Portion) *",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2392,2625,2834,3113,3495,3993,4323,4754,5285,5785,6520,6972,7756,8270,8330,9406,9656,9832,10427,11289,12148,12866,13601,14490,14866,15484,15949,16762,17738,18380,18902,20253,21110,21440,21896,23181,24208,25165,26151,27578,27733,28555,29800,30361,30799,32113,33188,33356,34336,35360
 "22000","Louisiana",5,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",10765877,11663035,12715230,13912080,15528477,17651808,19875142,22415528,25031404,28630805,32478004,37368848,43084374,46379689,48422536,51504460,53629661,53695136,53932056,56881207,60326085,64880918,68408285,73263960,76872654,81905818,85953266,89776927,94400601,98943993,101397141,107072494,114459006,117698461,121131961,126295608,135921323,143643335,157374298,168069987,163751636,171098211,177105109,186589357,189197094,198233896,200748457,199879233,205227413,215488654
 "22000","Louisiana",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",3619000,3650209,3710666,3761967,3788840,3820720,3886963,3951636,4015582,4073288,4139316,4223101,4283297,4352609,4395311,4400474,4408113,4406922,4344151,4288859,4252896,4221532,4253279,4293003,4316428,4347481,4378779,4398877,4421071,4440344,4460811,4471885,4477875,4497267,4521042,4552238,4576628,4302665,4375581,4435586,4491648,4544532,4575184,4600814,4624577,4644204,4664851,4678215,4670818,4659978
 "22000","Louisiana",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2975,3195,3427,3698,4098,4620,5113,5672,6234,7029,7846,8849,10059,10656,11017,11704,12166,12184,12415,13263,14185,15369,16084,17066,17809,18840,19630,20409,21352,22283,22731,23943,25561,26171,26793,27744,29699,33385,35966,37891,36457,37649,38710,40556,40911,42684,43034,42726,43938,46242
 "22998","Louisiana (Metropolitan Portion)",5,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",8987052,9734571,10616265,11625707,12965997,14781943,16750461,18950942,21201640,24274291,27542470,31915693,36775022,39624917,41311918,43874436,45802074,45924705,46129891,48662705,51779052,55684992,58594183,62775807,65909251,70155087,73835371,77122614,81346088,85490987,87505391,92676883,99010439,101885769,104734869,108830082,117119453,123552748,136032063,145119814,140638813,147037444,152208624,160858123,163229790,172102015,174304622,173570699,178204519,187430701
 "22998","Louisiana (Metropolitan Portion)",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",2885521,2913903,2963896,3018663,3052323,3081929,3132052,3198942,3253160,3300251,3358998,3431549,3484368,3546062,3584812,3592424,3601419,3602097,3552355,3512413,3487305,3465745,3495086,3530984,3557190,3585083,3613763,3633460,3657527,3675970,3694702,3706412,3716920,3738774,3764728,3796335,3821413,3541746,3614942,3675827,3728856,3778942,3811173,3837770,3865403,3887111,3911030,3926328,3923664,3919156
 "22998","Louisiana (Metropolitan Portion)",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3115,3341,3582,3851,4248,4796,5348,5924,6517,7355,8200,9301,10554,11174,11524,12213,12718,12749,12986,13854,14848,16067,16765,17779,18528,19569,20432,21226,22241,23257,23684,25004,26638,27251,27820,28667,30648,34885,37630,39480,37716,38910,39937,41914,42228,44275,44567,44207,45418,47824
 "22999","Louisiana (Nonmetropolitan Portion) *",5,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",1778825,1928464,2098965,2286373,2562480,2869865,3124681,3464586,3829764,4356514,4935534,5453155,6309352,6754772,7110618,7630024,7827587,7770431,7802165,8218502,8547033,9195926,9814102,10488153,10963403,11750731,12117895,12654313,13054513,13453006,13891750,14395611,15448567,15812692,16397092,17465526,18801870,20090587,21342235,22950173,23112823,24060767,24896485,25731234,25967304,26131881,26443835,26308534,27022894,28057953
 "22999","Louisiana (Nonmetropolitan Portion) *",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",733479,736306,746770,743304,736517,738791,754911,752694,762422,773037,780318,791552,798929,806547,810499,808050,806694,804825,791796,776446,765591,755787,758193,762019,759238,762398,765016,765417,763544,764374,766109,765473,760955,758493,756314,755903,755215,760919,760639,759759,762792,765590,764011,763044,759174,757093,753821,751887,747154,740822
 "22999","Louisiana (Nonmetropolitan Portion) *",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2425,2619,2811,3076,3479,3885,4139,4603,5023,5636,6325,6889,7897,8375,8773,9443,9703,9655,9854,10585,11164,12167,12944,13764,14440,15413,15840,16533,17097,17600,18133,18806,20302,20848,21680,23106,24896,26403,28058,30207,30300,31428,32587,33722,34205,34516,35080,34990,36168,37874
