GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "89108","Amarillo-Pampa-Borger, TX (Combined Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",222594,207668,211097,212922,211797,213028,216595,220328,224132,226832,233424,239867,244541,251925,255890,257510,256917,256635,253667,253229,251471,248885,250825,253271,257040,260550,266301,268954,270738,272238,274766,276455,276649,278244,280498,282436,285220,287781,290071,291985,295205,298282,301576,303703,304776,307144,307775,308520,309375,309943
 "89108","Amarillo-Pampa-Borger, TX (Combined Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3392,3889,4156,4378,5070,5500,6735,7173,7734,8626,9484,10172,11626,12547,13352,14097,14734,14686,14979,15467,16174,17014,17304,18261,19065,19661,20287,20896,22118,22922,23055,23948,26010,26527,27245,27460,29139,31161,33234,36567,34764,37189,39307,40465,40977,42874,43093,42529,43653,45655
 "89118","Appleton-Oshkosh-Neenah, WI (Combined Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",992523,1058302,1114810,1213807,1362073,1506153,1655746,1833976,2051980,2275389,2587725,2853550,3115122,3302676,3540487,3922631,4186471,4455541,4727945,5028521,5478297,5841088,6123577,6696620,7002739,7505082,7950409,8403316,8803342,9376126,9912790,10636053,11186523,11547226,11881861,12438721,12889238,13629021,14253427,14748356,14412852,14880843,15844048,16450669,16552498,17387747,18142960,18762193,19495303,20371806
 "89118","Appleton-Oshkosh-Neenah, WI (Combined Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",270626,277520,279552,280844,279519,279688,283921,282865,284914,285526,287629,291638,292020,292784,293632,296399,298887,301831,304849,309604,312280,316204,320302,324982,330346,334680,339381,343792,347575,351220,355296,359721,363839,367881,370790,373722,377376,381168,384405,387312,391061,393013,394994,397150,399252,400972,402499,403992,406433,408544
 "89118","Appleton-Oshkosh-Neenah, WI (Combined Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3668,3813,3988,4322,4873,5385,5832,6484,7202,7969,8997,9785,10667,11280,12058,13234,14007,14762,15509,16242,17543,18473,19118,20606,21198,22425,23426,24443,25328,26696,27900,29568,30746,31388,32045,33283,34155,35756,37079,38079,36856,37863,40112,41422,41459,43364,45076,46442,47967,49864
 "89120","Asheville-Marion-Brevard, NC (Combined Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",859009,922909,1010771,1143486,1303968,1434085,1562186,1752088,1962184,2200252,2446164,2783045,3134716,3337939,3660583,4071948,4337127,4622350,4961432,5396628,5905029,6291758,6629055,7150355,7629838,8025963,8640416,9123606,9863411,10531561,10894034,11460683,11904277,12014667,12247650,13191856,13951151,15141480,16085445,16573205,16065155,16386893,17057378,18085970,18162959,19419676,20683711,21506343,22529743,23870430
 "89120","Asheville-Marion-Brevard, NC (Combined Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",294893,296693,302028,304899,310101,314696,319713,322413,326741,332350,337090,342399,345426,349018,349827,354038,357360,360066,361251,363809,366745,370819,377116,383827,391883,399599,407214,415125,422757,429991,436193,442296,447319,452738,458462,464520,470973,479984,488248,494768,499731,503523,505928,508787,513682,517687,522816,528747,534244,539307
 "89120","Asheville-Marion-Brevard, NC (Combined Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2913,3111,3347,3750,4205,4557,4886,5434,6005,6620,7257,8128,9075,9564,10464,11501,12137,12838,13734,14834,16101,16967,17578,18629,19470,20085,21218,21978,23331,24493,24975,25912,26613,26538,26715,28399,29622,31546,32945,33497,32148,32544,33715,35547,35358,37512,39562,40674,42171,44261
 "89122","Atlanta--Athens-Clarke County--Sandy Springs, GA-AL (Combined Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",8190208,8984935,9944355,11345703,12853745,14166835,15294660,16972296,19039572,21553349,24227800,27492988,31003538,33530571,37279210,42700226,47569226,52486180,57129436,62744433,67584307,72578349,75868339,82473582,88445929,95599023,104336677,113979060,122615996,136479105,147095858,161444649,170194678,174122889,179946992,190586974,203452127,219156411,229241881,227901959,221466333,225998046,242761129,251196394,255654680,277048396,294472254,307867414,326316461,344932075
 "89122","Atlanta--Athens-Clarke County--Sandy Springs, GA-AL (Combined Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",2252179,2287070,2357910,2429464,2509943,2571189,2594863,2621008,2668187,2712642,2777355,2842640,2899937,2954655,3021156,3103696,3205317,3306017,3409363,3500331,3575675,3652968,3753537,3858484,3978961,4112634,4245234,4378726,4513720,4657695,4806857,4956908,5077150,5173860,5266566,5364714,5486061,5663412,5813850,5930371,6006355,6072255,6138633,6220793,6291639,6379463,6483261,6595236,6690063,6775511
 "89122","Atlanta--Athens-Clarke County--Sandy Springs, GA-AL (Combined Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3637,3929,4217,4670,5121,5510,5894,6475,7136,7946,8723,9672,10691,11348,12339,13758,14841,15876,16757,17925,18901,19868,20212,21375,22228,23245,24577,26030,27165,29302,30601,32570,33522,33654,34168,35526,37085,38697,39430,38430,36872,37218,39546,40380,40634,43428,45420,46680,48776,50909
 "89140","Bend-Prineville, OR (Combined Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",142070,162797,186819,219160,253783,285069,327538,386622,456948,544699,640700,693616,743789,761519,845174,941296,1012876,1075052,1139959,1271545,1424000,1599682,1761990,1933315,2116168,2258209,2439999,2665042,2850216,3117736,3328483,3646411,3960463,4103363,4357738,4691752,5221145,5954229,6286328,6505905,6023836,6090913,6496570,7002288,7461543,8075418,9079011,9925527,10825149,11564467
 "89140","Bend-Prineville, OR (Combined Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",39554,40967,43422,45605,49120,51725,53946,56427,59923,65758,71306,75465,76241,75977,75426,76994,78096,79302,80045,82238,85079,90311,95267,99500,103946,107730,112334,116589,120214,124947,130529,135828,140231,145026,149105,154399,161586,169822,174451,178631,178755,178628,180275,181951,185994,190463,195703,202962,209898,215863
 "89140","Bend-Prineville, OR (Combined Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3592,3974,4302,4806,5167,5511,6072,6852,7626,8283,8985,9191,9756,10023,11205,12226,12970,13556,14241,15462,16737,17713,18495,19430,20358,20962,21721,22858,23710,24952,25500,26846,28242,28294,29226,30387,32312,35062,36035,36421,33699,34098,36037,38484,40117,42399,46392,48903,51573,53573
 "89142","Birmingham-Hoover-Talladega, AL (Combined Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",2908584,3159481,3468681,3857146,4348749,4881072,5494786,6117543,6757331,7598913,8488087,9349845,10182801,10772750,11481867,12603265,13572646,14374487,15209290,16472284,17942872,19211816,20198438,21609659,22618160,24107224,25684419,27071880,28585646,30550892,31849546,33857843,34898640,35982203,37452569,40414307,42823923,45571457,47540452,48738867,46849878,48632563,50591544,53030219,53045018,55255842,57749840,58519680,61071241,64106659
 "89142","Birmingham-Hoover-Talladega, AL (Combined Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",935742,952079,964624,973486,987948,996254,1010214,1025551,1040772,1052868,1062687,1066379,1066603,1063313,1065657,1070959,1077243,1082707,1089596,1092055,1095686,1100716,1112985,1125423,1139039,1152026,1164052,1174745,1184054,1194827,1204476,1211551,1217436,1221504,1229443,1237474,1246556,1259853,1269058,1280109,1288296,1291268,1292671,1295942,1300839,1303953,1307553,1310540,1312543,1315071
 "89142","Birmingham-Hoover-Talladega, AL (Combined Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3108,3319,3596,3962,4402,4899,5439,5965,6493,7217,7987,8768,9547,10131,10774,11768,12599,13276,13959,15084,16376,17454,18148,19201,19857,20926,22065,23045,24142,25569,26443,27946,28666,29457,30463,32659,34354,36172,37461,38074,36366,37663,39137,40920,40778,42376,44166,44653,46529,48748
 "89144","Bloomington-Bedford, IN (Combined Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",409776,428333,489572,543078,605893,644758,700737,790437,880991,998460,1104701,1232477,1373149,1449006,1547662,1708607,1821216,1959526,2093728,2253220,2466728,2621879,2764836,2984084,3125695,3296450,3468178,3668056,3905437,4139704,4318414,4601986,4665749,4741442,4937306,5201082,5372162,5696970,5914793,6263424,6156952,6335848,6684039,6985175,6993090,7312134,7698333,8043728,8486167,8891942
 "89144","Bloomington-Bedford, IN (Combined Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",131982,135914,139090,143440,144839,147340,145057,147342,151393,154138,155300,157486,158698,159352,159877,159880,160088,160995,162407,164173,167424,169707,171043,173495,176309,179128,181320,183146,184846,186355,187610,188624,189615,190746,193013,194655,196329,198713,200652,202397,203978,206232,207834,208954,209116,210081,210617,212237,213138,213430
 "89144","Bloomington-Bedford, IN (Combined Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3105,3152,3520,3786,4183,4376,4831,5365,5819,6478,7113,7826,8653,9093,9680,10687,11376,12171,12892,13725,14733,15449,16165,17200,17729,18403,19127,20028,21128,22214,23018,24398,24606,24857,25580,26719,27363,28669,29478,30946,30184,30722,32160,33429,33441,34806,36551,37900,39815,41662
 "89145","Bloomington-Pontiac, IL (Combined Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",553218,587337,656024,707927,846674,930215,1093560,1157754,1251269,1333886,1510829,1589827,1830541,1946594,1954426,2213051,2293230,2374023,2469664,2628247,2951138,3181991,3211643,3509869,3663114,3967196,4092257,4426356,4643015,4880039,5255537,5588770,6025432,6167921,6383098,6610966,6677051,7164962,7529527,7988299,7905339,8215410,8707627,8836198,9252167,9133515,9423983,9663518,9711529,10100970
 "89145","Bloomington-Pontiac, IL (Combined Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",143377,145957,149795,154840,155665,156396,155737,156922,158741,159506,159706,160756,161380,161382,162103,162790,163109,162437,163758,165502,167029,169069,171286,173756,176702,178661,181275,181964,184116,186136,188920,190595,192594,195401,196890,198241,199361,201903,204292,205896,207781,208666,209696,211228,212441,211161,209763,209240,208960,208589
 "89145","Bloomington-Pontiac, IL (Combined Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3858,4024,4379,4572,5439,5948,7022,7378,7882,8363,9460,9890,11343,12062,12057,13595,14059,14615,15081,15880,17668,18821,18750,20200,20730,22205,22575,24325,25218,26218,27819,29323,31286,31565,32420,33348,33492,35487,36857,38798,38046,39371,41525,41833,43552,43254,44927,46184,46476,48425
 "89146","Bloomsburg-Berwick-Sunbury, PA (Combined Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",736228,803279,855458,951133,1069513,1166873,1264879,1397904,1524448,1691912,1875285,2024263,2241589,2413093,2565584,2775653,2916919,3079565,3261709,3544404,3871649,4051155,4267423,4522339,4690475,4879051,4973047,5178669,5336668,5565379,5739908,6073432,6409951,6549283,6779250,7194216,7344216,7631348,8058581,8453443,8484771,8772747,9265348,9468573,9658165,9880139,10216563,10326714,10751606,11177788
 "89146","Bloomsburg-Berwick-Sunbury, PA (Combined Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",228298,229467,234057,237760,239051,240733,242522,243498,243993,245613,246929,245803,246623,247104,248064,248627,247872,247171,247065,248187,249356,250977,252088,252925,255227,257905,258689,259332,258662,256718,256384,256158,256821,257338,258091,259009,259399,261083,262172,263423,264504,264670,264718,264930,264342,264350,263958,262651,261032,260104
 "89146","Bloomsburg-Berwick-Sunbury, PA (Combined Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3225,3501,3655,4000,4474,4847,5216,5741,6248,6889,7594,8235,9089,9765,10342,11164,11768,12459,13202,14281,15527,16142,16928,17880,18378,18918,19224,19969,20632,21679,22388,23710,24959,25450,26267,27776,28312,29230,30738,32091,32078,33146,35001,35740,36537,37375,38705,39317,41189,42974
 "89147","Boise City-Mountain Home-Ontario, ID-OR (Combined Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",877624,981345,1086182,1241909,1439902,1656678,1862935,2082906,2325355,2667734,2936530,3265388,3599794,3827829,4157824,4482665,4775194,4927409,5168046,5674797,6224970,6747740,7195241,7985578,8902860,9783777,10615725,11239229,11824156,12931215,13972259,15559674,15858629,16515814,17087351,18306635,19550743,21881044,22919556,23011776,22222838,22911423,24091850,25617936,26820090,28752419,30661356,32016063,34024190,36453896
 "89147","Boise City-Mountain Home-Ontario, ID-OR (Combined Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",241880,246295,257872,267387,276882,288797,295883,307337,317989,330668,339918,345907,351326,354852,358629,363707,367076,367743,367969,370185,376612,386212,400216,414002,433671,451627,469221,484860,500465,517967,533658,549791,566019,579462,590931,604719,625656,649729,670796,684077,692040,698976,707371,717241,728873,742122,753700,770957,790548,811961
 "89147","Boise City-Mountain Home-Ontario, ID-OR (Combined Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3628,3984,4212,4645,5200,5736,6296,6777,7313,8068,8639,9440,10246,10787,11594,12325,13009,13399,14045,15330,16529,17472,17978,19289,20529,21663,22624,23180,23626,24965,26182,28301,28018,28502,28916,30273,31248,33677,34168,33639,32112,32779,34058,35717,36797,38744,40681,41528,43039,44896
 "89148","Boston-Worcester-Providence, MA-RI-NH-CT (Combined Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",27142346,29375104,31412976,34049385,36986322,39851740,42874210,46517525,50901415,56448865,63003872,71165222,79656764,87327174,94989683,107068455,116099221,125563760,136102881,149942758,159119839,163699398,166322480,175010320,182068243,191107480,202588156,214913638,229066892,244938243,261537327,291534598,303724814,304443551,311904586,328582623,342251649,368004303,385928982,399197189,393175626,413124471,433089575,451776792,454226550,477260487,506189510,522906586,547811645,578884283
 "89148","Boston-Worcester-Providence, MA-RI-NH-CT (Combined Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",6404033,6486126,6549894,6597179,6630615,6610109,6597725,6611053,6633300,6655846,6674900,6678185,6716088,6736353,6775480,6837318,6904940,6958577,7020277,7086714,7139698,7158101,7156659,7176794,7221512,7266662,7327125,7384342,7446627,7512087,7580011,7647280,7706044,7742893,7758992,7760397,7752158,7761982,7780321,7817366,7864589,7911944,7959618,8013745,8066642,8121230,8159291,8197138,8241610,8285407
 "89148","Boston-Worcester-Providence, MA-RI-NH-CT (Combined Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4238,4529,4796,5161,5578,6029,6498,7036,7674,8481,9439,10656,11861,12964,14020,15659,16814,18044,19387,21158,22287,22869,23240,24386,25212,26299,27649,29104,30761,32606,34504,38123,39414,39319,40199,42341,44149,47411,49603,51065,49993,52215,54411,56375,56309,58767,62038,63791,66469,69868
 "89150","Bowling Green-Glasgow, KY (Combined Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",304080,333150,367830,422175,482814,539107,587820,669567,745542,849226,961653,1056725,1224229,1308089,1354250,1554270,1624512,1651363,1743761,1908325,2085740,2168748,2322705,2533321,2681734,2880956,3024789,3232681,3483665,3647137,3793269,4102652,4296143,4434542,4571851,4906666,5168286,5396823,5682102,5989308,5856978,6179853,6531089,6800425,6881212,7277299,7668981,7800182,8145435,8453295
 "89150","Bowling Green-Glasgow, KY (Combined Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",123923,126622,131438,133642,134617,136699,138834,141480,144079,146431,148531,151074,153102,159042,161063,157970,156846,156143,155713,155524,155603,157337,158958,161105,164638,167282,170813,173859,176869,179448,181498,183500,185493,187175,190053,192653,196332,200304,203332,206476,209216,211595,213373,215085,217600,219597,222968,225796,228856,231638
 "89150","Bowling Green-Glasgow, KY (Combined Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2454,2631,2799,3159,3587,3944,4234,4733,5175,5799,6474,6995,7996,8225,8408,9839,10357,10576,11199,12270,13404,13784,14612,15725,16289,17222,17708,18594,19696,20324,20900,22358,23161,23692,24056,25469,26324,26943,27945,29007,27995,29206,30609,31617,31623,33139,34395,34545,35592,36494
 "89154","Brownsville-Harlingen-Raymondville, TX (Combined Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",307342,341587,399695,452327,525957,623442,701153,784055,865748,1015154,1150067,1315342,1570419,1666338,1790707,1898031,2058716,2101743,2177257,2353417,2510412,2792246,3014040,3392830,3687511,3914465,4066815,4324427,4608088,4909943,5088265,5485183,5995606,6400167,6781427,6993234,7355333,7858947,8403938,8965170,9305001,10027806,10497154,10703624,10931377,11397783,11743152,11989369,12243250,12804995
 "89154","Brownsville-Harlingen-Raymondville, TX (Combined Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",154067,156822,163810,173648,183263,188612,199987,206861,212053,216248,223030,229528,238073,248864,257384,260815,264267,269470,272005,272637,274407,279427,287232,295652,307177,316446,324307,331671,338096,344464,350259,356199,362384,370392,378910,387066,394658,401632,407882,414763,422165,429881,435462,438317,439748,441433,441960,443950,444755,445423
 "89154","Brownsville-Harlingen-Raymondville, TX (Combined Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",1995,2178,2440,2605,2870,3305,3506,3790,4083,4694,5157,5731,6596,6696,6957,7277,7790,7800,8004,8632,9148,9993,10493,11476,12005,12370,12540,13038,13630,14254,14527,15399,16545,17279,17897,18067,18637,19568,20604,21615,22041,23327,24106,24420,24858,25820,26571,27006,27528,28748
 "89160","Buffalo-Cheektowaga-Olean, NY (Combined Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",5604485,5941208,6400826,6776589,7364990,7957496,8599179,9264991,10090429,10894952,11978976,13017481,14204510,14974184,15704911,17170288,18153975,19102885,19895613,21309056,22836282,24322337,24837488,26081502,26599693,27559906,28742007,29634146,30699602,31692189,32953383,34674704,34899100,35524173,36720801,38198183,38715040,40638831,42664787,44617996,45076884,46643581,48483710,50175799,50642638,52099386,54262380,55204087,58228559,60049231
 "89160","Buffalo-Cheektowaga-Olean, NY (Combined Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",1425628,1433686,1438955,1433790,1418240,1402630,1397938,1388646,1375394,1361974,1349078,1327081,1318800,1309456,1296181,1282827,1277401,1269435,1263639,1264684,1269525,1275398,1279953,1283816,1286267,1285576,1282925,1279451,1270893,1262981,1257152,1252987,1248413,1244979,1243253,1238934,1230602,1223054,1218734,1217125,1215868,1215852,1215275,1213944,1213993,1213801,1210860,1207721,1206905,1206992
 "89160","Buffalo-Cheektowaga-Olean, NY (Combined Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3931,4144,4448,4726,5193,5673,6151,6672,7336,7999,8879,9809,10771,11435,12116,13385,14212,15048,15745,16849,17988,19070,19405,20316,20680,21438,22403,23162,24156,25093,26213,27674,27955,28534,29536,30831,31460,33227,35007,36659,37074,38363,39895,41333,41716,42923,44813,45709,48246,49751
 "89161","Burlington-Fort Madison-Keokuk, IA-IL-MO (Combined Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",484459,495402,528735,573403,672573,712291,804379,841340,923638,1043926,1157108,1188315,1343312,1373317,1377938,1549699,1609958,1632879,1673925,1703777,1834086,1899559,1953732,2102815,2114373,2274859,2316208,2524052,2606017,2685189,2715482,2881707,2933294,2934935,2969974,3104431,3091567,3293731,3519678,3758265,3643917,3662214,3930596,4061198,4233909,4439822,4505038,4622368,4544026,4753149
 "89161","Burlington-Fort Madison-Keokuk, IA-IL-MO (Combined Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",130754,130219,130497,128475,128187,128150,127978,128844,129849,130424,130315,130790,130506,128766,127364,126118,124074,122195,120920,119782,118870,118227,118728,119251,119109,118756,118792,118248,117834,117498,116732,115891,114907,113336,112563,111877,111185,110715,110472,109877,109766,109659,108864,108599,108029,107369,106773,105875,105082,104588
 "89161","Burlington-Fort Madison-Keokuk, IA-IL-MO (Combined Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3705,3804,4052,4463,5247,5558,6285,6530,7113,8004,8879,9086,10293,10665,10819,12288,12976,13363,13843,14224,15429,16067,16456,17634,17752,19156,19498,21345,22116,22853,23263,24866,25528,25896,26385,27749,27806,29750,31860,34204,33197,33396,36106,37396,39192,41351,42193,43659,43243,45446
 "89162","Burlington-South Burlington-Barre, VT (Combined Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",627941,695447,751519,822100,892939,965807,1069315,1183898,1287528,1479553,1664112,1876348,2119999,2318824,2510692,2759946,3013508,3247512,3527558,3885636,4345410,4555649,4660326,4964744,5180337,5408509,5738786,6065013,6408988,6889075,7405626,8081129,8506886,8708052,9116142,9639214,9925413,10527201,11059632,11700643,11590306,11960150,12750791,13241888,13534346,14073678,14692833,15136212,15508386,16232021
 "89162","Burlington-South Burlington-Barre, VT (Combined Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",177587,182381,185792,189628,190254,191692,193344,195185,198584,200694,203432,207949,209919,211748,213539,215114,216889,218747,221007,225480,229599,232868,234690,236799,239783,243636,246230,248132,250326,252077,254785,257672,259887,261941,263159,264733,266003,266840,267507,268610,269788,271103,272794,273360,274043,274637,275782,275791,277164,279223
 "89162","Burlington-South Burlington-Barre, VT (Combined Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3536,3813,4045,4335,4693,5038,5531,6066,6484,7372,8180,9023,10099,10951,11758,12830,13894,14846,15961,17233,18926,19563,19857,20966,21604,22199,23307,24443,25603,27329,29066,31362,32733,33244,34641,36411,37313,39451,41343,43560,42961,44117,46741,48441,49388,51245,53277,54883,55954,58133
