GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "33001","Belknap, NH",1,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of dollars",2430,2991,3053,2566,7988,9918,12508,9836,9875,8782,5002,8072,4125,4604,4489,5837,(D),7986
 "33001","Belknap, NH",1,CAGDP2,10,"22","  Utilities","Thousands of dollars",(D),9456,(D),(D),(D),13185,13256,15227,15323,15598,16450,14672,16353,16730,(D),(D),(D),(D)
 "33001","Belknap, NH",1,CAGDP2,11,"23","  Construction","Thousands of dollars",(D),(D),(D),(D),(D),193664,(D),(D),145412,121117,143540,(D),(D),157145,167379,178701,178571,204567
 "33001","Belknap, NH",1,CAGDP2,12,"31-33","  Manufacturing","Thousands of dollars",261103,231165,231524,240385,229686,226234,215648,198690,190994,190395,209761,232159,264115,225278,268944,271061,276265,297972
 "33001","Belknap, NH",1,CAGDP2,13,"321,327-339","   Durable goods manufacturing","Thousands of dollars",(D),210035,(D),(D),214509,212943,201110,189164,180071,180023,199551,221513,251533,213104,(D),258778,(D),(D)
 "33001","Belknap, NH",1,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing","Thousands of dollars",(D),21130,(D),(D),15177,13292,14538,9525,10923,10372,10210,10645,12582,12174,(D),12283,(D),(D)
 "33001","Belknap, NH",1,CAGDP2,34,"42","  Wholesale trade","Thousands of dollars",48039,47954,50644,65101,75500,85643,90410,92962,93176,95931,99024,96601,104419,111455,119820,132040,132464,134152
 "33001","Belknap, NH",1,CAGDP2,35,"44-45","  Retail trade","Thousands of dollars",222102,240968,262846,240360,233630,219849,225793,237069,213227,195127,195521,197247,219446,224324,241671,258229,275219,285436
 "33001","Belknap, NH",1,CAGDP2,36,"48-49","  Transportation and warehousing","Thousands of dollars",31483,30818,30596,33693,32108,32051,30958,32704,30810,30822,30021,28846,30232,32417,36063,35834,39834,41697
 "33001","Belknap, NH",1,CAGDP2,45,"51","  Information","Thousands of dollars",23607,(D),30021,33808,38724,44040,41030,41691,46813,42060,37568,35346,37726,32241,39469,45677,41978,43389
 "33001","Belknap, NH",1,CAGDP2,50,"52, 53","  Finance, insurance, real estate, rental, and leasing","Thousands of dollars",453418,483566,483953,453783,478379,450632,482290,467211,472221,491808,514852,544129,550245,563011,588820,604131,609876,636584
 "33001","Belknap, NH",1,CAGDP2,51,"52","   Finance and insurance","Thousands of dollars",184512,187409,168279,130176,135950,60486,60579,52095,57995,58462,61070,60420,58871,62805,62526,65537,65297,63680
 "33001","Belknap, NH",1,CAGDP2,56,"53","   Real estate and rental and leasing","Thousands of dollars",268906,296156,315673,323607,342429,390146,421711,415116,414226,433346,453782,483709,491374,500206,526295,538593,544579,572904
 "33001","Belknap, NH",1,CAGDP2,59,"54, 55, 56","  Professional and business services","Thousands of dollars",(D),(D),(D),(D),(D),201401,209484,213231,210944,227216,231787,240749,242626,254343,277052,278135,297434,319996
 "33001","Belknap, NH",1,CAGDP2,60,"54","   Professional, scientific, and technical services","Thousands of dollars",105502,108571,101663,95625,100264,103362,106109,111421,102536,116187,121094,129359,123816,129112,139835,133928,139656,149442
 "33001","Belknap, NH",1,CAGDP2,64,"55","   Management of companies and enterprises","Thousands of dollars",(D),(D),(D),(D),(D),43226,40480,38374,43288,43047,43389,45270,50917,61225,68258,72954,79713,84973
 "33001","Belknap, NH",1,CAGDP2,65,"56","   Administrative and support and waste management and remediation services","Thousands of dollars",33102,35617,35965,44103,51038,54813,62895,63435,65121,67981,67304,66120,67893,64006,68960,71253,78065,85581
 "33001","Belknap, NH",1,CAGDP2,68,"61, 62","  Educational services, health care, and social assistance","Thousands of dollars",156415,168668,178987,192558,197300,206861,213538,231928,243321,249926,252999,265791,272046,279305,(D),293132,301760,(D)
 "33001","Belknap, NH",1,CAGDP2,69,"61","   Educational services","Thousands of dollars",17306,18410,20676,22868,21286,21509,21745,23386,24881,24624,24677,25427,24628,24189,(D),27060,27384,(D)
 "33001","Belknap, NH",1,CAGDP2,70,"62","   Health care and social assistance","Thousands of dollars",139108,150258,158311,169689,176014,185351,191793,208542,218439,225303,228322,240364,247419,255116,263475,266072,274376,277304
 "33001","Belknap, NH",1,CAGDP2,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services","Thousands of dollars",130027,138395,146831,161936,150855,132745,134719,138764,143510,144915,159593,179525,202582,205907,222234,230463,240931,255701
 "33001","Belknap, NH",1,CAGDP2,76,"71","   Arts, entertainment, and recreation","Thousands of dollars",38223,41061,47116,49817,34165,26844,25814,31497,30398,34023,38886,44999,49618,48051,46338,48285,48305,52177
 "33001","Belknap, NH",1,CAGDP2,79,"72","   Accommodation and food services","Thousands of dollars",91804,97335,99715,112119,116690,105901,108905,107267,113112,110892,120707,134526,152964,157856,175896,182178,192627,203524
 "33001","Belknap, NH",1,CAGDP2,82,"81","  Other services (except government and government enterprises)","Thousands of dollars",63108,69552,70759,67891,69595,71375,70162,67236,68287,71642,72155,72827,71615,76105,76387,79129,84453,88733
 "33001","Belknap, NH",1,CAGDP2,83,"...","Government and government enterprises","Thousands of dollars",214102,234146,255480,261048,283343,303544,321099,337019,338580,343245,330473,327079,336086,343919,340139,344672,346051,354402
 "33001","Belknap, NH",1,CAGDP2,87,"11, 21","Natural resources and mining","Thousands of dollars",(D),(D),(D),(D),(D),12587,(D),(D),11914,12497,11784,(D),(D),11755,(D),(D),(D),(D)
 "33001","Belknap, NH",1,CAGDP2,88,"42, 44-45","Trade","Thousands of dollars",270141,288922,313489,305461,309129,305492,316203,330031,306403,291059,294545,293848,323865,335779,361491,390269,407683,419588
 "33001","Belknap, NH",1,CAGDP2,89,"...","Transportation and utilities","Thousands of dollars",(D),40273,(D),(D),(D),45237,44213,47931,46133,46420,46471,43518,46585,49147,(D),(D),(D),(D)
 "33001","Belknap, NH",1,CAGDP2,90,"...","Manufacturing and information","Thousands of dollars",284711,(D),261545,274192,268410,270274,256679,240381,237807,232454,247329,267504,301841,257519,308413,316738,318243,341361
 "33001","Belknap, NH",1,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",416715,397780,398941,425440,420519,432485,416552,359458,348320,324008,365084,406749,436504,394178,(D),(D),(D),(D)
 "33001","Belknap, NH",1,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",1282829,1372418,1413216,1435024,1478645,1457784,1511640,1538023,1537632,1565045,1609971,1675732,1747290,1795837,(D),(D),(D),(D)
 "33003","Carroll, NH",1,CAGDP2,1,"...","All industry total","Thousands of dollars",1463167,1563467,1610656,1659396,1694708,1713021,1733237,1741268,1768343,1810377,1878866,1983530,2032712,2040318,2120230,2167971,2236792,2335912
 "33003","Carroll, NH",1,CAGDP2,2,"..."," Private industries","Thousands of dollars",1314486,1409796,1447329,1488122,1510587,1518481,1525391,1522462,1546717,1575972,1645754,1751082,1793295,1795599,1881558,1928472,1992599,2084155
 "33003","Carroll, NH",1,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of dollars",(D),(D),(D),(D),(D),13547,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "33003","Carroll, NH",1,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of dollars",2226,2731,3012,2676,3116,4571,5009,3773,2559,2190,1500,2246,1603,1995,1511,1618,1850,1760
 "33003","Carroll, NH",1,CAGDP2,10,"22","  Utilities","Thousands of dollars",11526,10954,(D),(D),11549,13011,(D),(D),15369,(D),15802,15559,16222,16939,16367,(D),17610,15677
 "33003","Carroll, NH",1,CAGDP2,11,"23","  Construction","Thousands of dollars",(D),(D),(D),(D),(D),145478,(D),(D),142467,130340,141649,(D),159231,149905,149407,143321,158515,175415
 "33003","Carroll, NH",1,CAGDP2,12,"31-33","  Manufacturing","Thousands of dollars",69224,69691,70882,68716,64138,66985,71476,70923,(D),(D),(D),76334,84416,72699,(D),87984,91364,(D)
 "33003","Carroll, NH",1,CAGDP2,13,"321,327-339","   Durable goods manufacturing","Thousands of dollars",45644,48871,48466,(D),44083,(D),46204,46251,(D),(D),(D),48934,57631,47115,46628,52545,55961,52762
 "33003","Carroll, NH",1,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing","Thousands of dollars",23580,20820,22416,(D),20055,(D),25271,24672,25954,24996,27861,27400,26785,25585,(D),35438,35402,(D)
 "33003","Carroll, NH",1,CAGDP2,34,"42","  Wholesale trade","Thousands of dollars",30879,35353,37006,(D),(D),43483,(D),(D),43040,44360,41800,38873,41983,43953,49917,52444,59490,60439
 "33003","Carroll, NH",1,CAGDP2,35,"44-45","  Retail trade","Thousands of dollars",178421,181066,196466,187707,192601,189344,176561,174778,164447,(D),153467,151440,162140,165218,171069,176551,180829,188065
 "33003","Carroll, NH",1,CAGDP2,36,"48-49","  Transportation and warehousing","Thousands of dollars",15881,15621,14320,16075,15529,14077,13184,10729,9380,8864,9910,9559,(D),(D),(D),(D),(D),14738
 "33003","Carroll, NH",1,CAGDP2,45,"51","  Information","Thousands of dollars",37304,44562,43632,44447,40464,37147,36595,37747,38053,38789,37802,35663,39081,39469,39265,41585,40175,39895
 "33003","Carroll, NH",1,CAGDP2,50,"52, 53","  Finance, insurance, real estate, rental, and leasing","Thousands of dollars",330319,369455,397163,421773,422802,443589,465085,443152,457934,491051,521296,563537,564206,573117,605807,613946,607407,635915
 "33003","Carroll, NH",1,CAGDP2,51,"52","   Finance and insurance","Thousands of dollars",36025,38341,41771,45976,46004,55139,55261,41134,47859,63965,71115,97357,100486,93074,102823,97820,81479,86440
 "33003","Carroll, NH",1,CAGDP2,56,"53","   Real estate and rental and leasing","Thousands of dollars",294294,331114,355392,375796,376798,388449,409824,402018,410075,427087,450181,466181,463720,480043,502984,516126,525929,549475
 "33003","Carroll, NH",1,CAGDP2,59,"54, 55, 56","  Professional and business services","Thousands of dollars",122852,131892,126506,123755,(D),132820,137152,158641,152206,160220,161672,170028,169806,174141,187135,197075,202595,211610
 "33003","Carroll, NH",1,CAGDP2,60,"54","   Professional, scientific, and technical services","Thousands of dollars",69685,75625,68428,61490,(D),66924,66982,83211,75573,81564,76537,(D),79168,85096,99078,102563,103364,108268
 "33003","Carroll, NH",1,CAGDP2,64,"55","   Management of companies and enterprises","Thousands of dollars",20471,19245,22717,22140,29917,29524,27862,27092,26064,26119,30590,(D),28717,27731,27504,27832,27061,26308
 "33003","Carroll, NH",1,CAGDP2,65,"56","   Administrative and support and waste management and remediation services","Thousands of dollars",32696,37023,35362,40125,34062,36372,42309,48339,50569,52537,54545,58258,61921,61313,60553,66681,72170,77035
 "33003","Carroll, NH",1,CAGDP2,68,"61, 62","  Educational services, health care, and social assistance","Thousands of dollars",107935,115712,123357,132735,138468,150642,155483,169178,180349,185578,191539,186283,187113,184850,186188,186212,193716,200849
 "33003","Carroll, NH",1,CAGDP2,69,"61","   Educational services","Thousands of dollars",15984,16689,17783,19401,19084,19565,19256,21580,23014,24539,25297,25915,25393,24828,26651,27622,27187,28446
 "33003","Carroll, NH",1,CAGDP2,70,"62","   Health care and social assistance","Thousands of dollars",91951,99023,105574,113333,119384,131077,136228,147597,157335,161039,166243,160368,161720,160022,159538,158589,166529,172403
 "33003","Carroll, NH",1,CAGDP2,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services","Thousands of dollars",233852,254234,250655,241848,250020,216822,218394,211812,214043,215914,239342,261494,298165,292425,317888,330396,353567,375266
 "33003","Carroll, NH",1,CAGDP2,76,"71","   Arts, entertainment, and recreation","Thousands of dollars",78852,86274,78673,56686,44310,36738,33651,32457,35208,37534,42607,42905,49554,48504,49480,54166,52173,59519
 "33003","Carroll, NH",1,CAGDP2,79,"72","   Accommodation and food services","Thousands of dollars",155000,167960,171982,185162,205710,180084,184743,179355,178834,178380,196735,218590,248611,243921,268408,276230,301394,315747
 "33003","Carroll, NH",1,CAGDP2,82,"81","  Other services (except government and government enterprises)","Thousands of dollars",35208,39166,38841,41556,43740,46967,44152,42101,42802,47669,47086,48418,48863,53055,54720,56382,59075,64206
 "33003","Carroll, NH",1,CAGDP2,83,"...","Government and government enterprises","Thousands of dollars",148681,153671,163328,171274,184121,194540,207846,218806,221626,234405,233112,232448,239417,244719,238672,239500,244193,251757
 "33003","Carroll, NH",1,CAGDP2,87,"11, 21","Natural resources and mining","Thousands of dollars",(D),(D),(D),(D),(D),18118,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "33003","Carroll, NH",1,CAGDP2,88,"42, 44-45","Trade","Thousands of dollars",209299,216419,233472,(D),(D),232826,(D),(D),207487,(D),195267,190312,204123,209170,220986,228995,240319,248504
 "33003","Carroll, NH",1,CAGDP2,89,"...","Transportation and utilities","Thousands of dollars",27407,26575,(D),(D),27078,27088,(D),(D),24749,(D),25712,25118,(D),(D),(D),(D),(D),30414
 "33003","Carroll, NH",1,CAGDP2,90,"...","Manufacturing and information","Thousands of dollars",106528,114253,114514,113164,104601,104132,108070,108670,(D),(D),(D),111997,123497,112168,(D),129568,131539,(D)
 "33003","Carroll, NH",1,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",210311,211781,(D),228731,227699,230580,222205,217530,229095,213672,226038,270228,(D),(D),(D),(D),(D),277497
 "33003","Carroll, NH",1,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",1104176,1198015,(D),1259390,1282888,1287900,1303186,1304932,1317622,1362300,1419716,1480854,(D),(D),(D),(D),(D),1806659
 "33005","Cheshire, NH",1,CAGDP2,1,"...","All industry total","Thousands of dollars",2156110,2239630,2334859,2492882,2589021,2856978,2845033,2901050,2913544,2950129,3007876,3079917,3230266,3341377,3565075,3621467,3679877,3773901
 "33005","Cheshire, NH",1,CAGDP2,2,"..."," Private industries","Thousands of dollars",1882237,1951868,2023504,2166178,2250522,2504751,2474635,2516318,2524563,2537105,2604658,2672121,2802602,2908946,3132189,3196602,3258403,3349224
 "33005","Cheshire, NH",1,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of dollars",(D),17842,8389,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),31020,(D),19100,(D),(D)
 "33005","Cheshire, NH",1,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of dollars",209,259,278,259,295,453,557,591,436,466,346,419,299,302,(D),393,(D),415
 "33005","Cheshire, NH",1,CAGDP2,10,"22","  Utilities","Thousands of dollars",4498,4684,(D),5057,(D),5336,6463,7798,6903,7346,7673,6962,(D),8913,(D),9436,(D),8755
 "33005","Cheshire, NH",1,CAGDP2,11,"23","  Construction","Thousands of dollars",122830,108977,135088,188734,192932,213238,171565,159985,131004,118720,150934,168662,169667,168698,153517,158286,138622,115742
 "33005","Cheshire, NH",1,CAGDP2,12,"31-33","  Manufacturing","Thousands of dollars",364859,380209,372384,402502,414324,456710,386507,398454,(D),(D),(D),381144,429405,398632,432805,465631,474152,497236
 "33005","Cheshire, NH",1,CAGDP2,13,"321,327-339","   Durable goods manufacturing","Thousands of dollars",282201,308776,(D),324752,337556,381030,(D),(D),(D),(D),(D),314853,362675,329399,354604,378578,393134,409369
 "33005","Cheshire, NH",1,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing","Thousands of dollars",82658,71433,(D),77750,76768,75679,(D),(D),(D),74034,64716,66291,66730,69233,78202,87053,81018,87867
 "33005","Cheshire, NH",1,CAGDP2,34,"42","  Wholesale trade","Thousands of dollars",128435,137479,141252,127635,125260,126028,128422,132752,130997,123141,117321,139893,160849,174722,191660,198988,221098,227480
 "33005","Cheshire, NH",1,CAGDP2,35,"44-45","  Retail trade","Thousands of dollars",183924,174337,199725,210055,218598,236796,253377,281592,270047,262321,251910,238210,254384,262040,284500,293660,295896,303488
 "33005","Cheshire, NH",1,CAGDP2,36,"48-49","  Transportation and warehousing","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),29394,30366,32337,33592,33031,(D)
 "33005","Cheshire, NH",1,CAGDP2,45,"51","  Information","Thousands of dollars",72732,63074,62090,55511,61434,64696,66483,66872,68174,60760,58255,55713,67716,69335,82025,84736,83589,83149
 "33005","Cheshire, NH",1,CAGDP2,50,"52, 53","  Finance, insurance, real estate, rental, and leasing","Thousands of dollars",475126,509104,544673,548214,556278,682097,707192,652704,695559,718420,733474,772391,795957,896808,994248,1029045,1009683,1042697
 "33005","Cheshire, NH",1,CAGDP2,51,"52","   Finance and insurance","Thousands of dollars",180613,179606,178852,200705,196218,262209,252576,204098,224444,224831,228982,254913,290928,362222,432122,449860,434291,441699
 "33005","Cheshire, NH",1,CAGDP2,56,"53","   Real estate and rental and leasing","Thousands of dollars",294513,329498,365820,347509,360060,419888,454616,448606,471115,493589,504492,517477,505030,534586,562126,579185,575392,600998
 "33005","Cheshire, NH",1,CAGDP2,59,"54, 55, 56","  Professional and business services","Thousands of dollars",160765,175224,158372,198800,234631,259706,269234,292109,290408,306098,322428,346758,344787,356740,375875,352268,392771,414594
 "33005","Cheshire, NH",1,CAGDP2,60,"54","   Professional, scientific, and technical services","Thousands of dollars",70613,77785,81154,86376,93191,95394,92286,101115,93022,103242,104297,112080,111465,118162,126431,123600,132229,137221
 "33005","Cheshire, NH",1,CAGDP2,64,"55","   Management of companies and enterprises","Thousands of dollars",20708,21900,21969,55623,82686,106276,113888,121465,119476,119695,128261,145800,140097,147729,156245,137967,167353,181895
 "33005","Cheshire, NH",1,CAGDP2,65,"56","   Administrative and support and waste management and remediation services","Thousands of dollars",69444,75539,55249,56801,58754,58036,63060,69529,77910,83161,89869,88878,93225,90849,93199,90701,93189,95479
 "33005","Cheshire, NH",1,CAGDP2,68,"61, 62","  Educational services, health care, and social assistance","Thousands of dollars",186733,195836,208068,223491,234929,253093,266701,295977,314878,316245,312332,308154,312282,313416,329903,339117,351124,356730
 "33005","Cheshire, NH",1,CAGDP2,69,"61","   Educational services","Thousands of dollars",36989,39016,43524,47536,47189,48749,51004,54748,61157,62659,62582,61092,61370,61522,63737,65742,65070,66512
 "33005","Cheshire, NH",1,CAGDP2,70,"62","   Health care and social assistance","Thousands of dollars",149743,156820,164544,175955,187740,204345,215697,241230,253721,253586,249749,247062,250912,251894,266166,273375,286053,290218
 "33005","Cheshire, NH",1,CAGDP2,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services","Thousands of dollars",73502,(D),(D),89797,88441,86830,93779,105384,101500,101450,101611,108851,119066,116475,118924,124582,129874,140505
 "33005","Cheshire, NH",1,CAGDP2,76,"71","   Arts, entertainment, and recreation","Thousands of dollars",19648,(D),(D),25203,20314,17259,22508,33594,29189,31472,28505,28982,31609,29282,31091,32507,32860,39380
