GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "23000","Maine",1,CAGDP2,83,"...","Government and government enterprises","Thousands of dollars",5300182,5618683,5942090,6259638,6531594,6828034,7098001,7371559,7474701,7556033,7367556,7370327,7518973,7821103,8036941,8391677,8604875,8912091
 "23000","Maine",1,CAGDP2,87,"11, 21","Natural resources and mining","Thousands of dollars",863788,778598,780010,776827,753879,811654,776490,770742,722719,836931,847500,860421,858692,851555,924911,843807,862157,864531
 "23000","Maine",1,CAGDP2,88,"42, 44-45","Trade","Thousands of dollars",5720557,5943518,6326144,6664590,6818190,7054233,6994001,6955188,6820863,6989816,7019924,7246326,7474991,7703948,8087947,8220132,8408529,8673006
 "23000","Maine",1,CAGDP2,89,"...","Transportation and utilities","Thousands of dollars",1619204,1550133,1569837,1680439,1786672,2050692,2096575,2129115,2126177,2189842,2129210,2116566,2183419,2264629,2287626,2315971,2434715,2489313
 "23000","Maine",1,CAGDP2,90,"...","Manufacturing and information","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
 "23000","Maine",1,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",7522475,7322039,7501422,8131473,8312794,8538298,8631189,8418677,8404883,8545475,8250287,8263155,8143879,8353341,8411733,8742047,9037886,9412251
 "23000","Maine",1,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",25678124,27242994,28394960,30135164,31030452,32554763,33419384,34183518,34676957,35609144,36248865,37240477,38056164,39620996,41076988,42620226,44397504,46531679
 "23001","Androscoggin, ME",1,CAGDP2,1,"...","All industry total","Thousands of dollars",2714830,2982997,3134527,3294242,3340299,3544575,3741511,3879122,3823593,3803355,3859311,4044707,4090838,4180124,4339210,4459895,4556779,4792086
 "23001","Androscoggin, ME",1,CAGDP2,2,"..."," Private industries","Thousands of dollars",2450445,2703247,2849091,2997151,3029537,3223883,3408881,3529451,3473870,3449603,3514048,3693918,3726403,3799295,3953263,4053143,4139143,4354261
 "23001","Androscoggin, ME",1,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of dollars",47077,(D),(D),(D),(D),27992,(D),(D),75276,(D),73743,(D),(D),53176,89486,20991,32215,70437
 "23001","Androscoggin, ME",1,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of dollars",0,(D),0,0,(D),0,0,0,0,1325,1553,2446,2011,1566,2021,3413,3929,6803
 "23001","Androscoggin, ME",1,CAGDP2,10,"22","  Utilities","Thousands of dollars",38093,35611,28797,26725,32951,40747,41351,44060,46436,(D),45078,(D),(D),62980,62482,60798,63757,64848
 "23001","Androscoggin, ME",1,CAGDP2,11,"23","  Construction","Thousands of dollars",144028,148553,(D),(D),(D),179303,(D),(D),151364,114456,149716,168796,165964,161710,155604,191167,181767,199048
 "23001","Androscoggin, ME",1,CAGDP2,12,"31-33","  Manufacturing","Thousands of dollars",375631,389406,396034,444938,489609,526756,565833,586799,509149,487881,457663,511207,479205,467256,459180,473307,475761,486764
 "23001","Androscoggin, ME",1,CAGDP2,13,"321,327-339","   Durable goods manufacturing","Thousands of dollars",134935,139198,138991,154104,164809,161601,151773,169232,146532,151045,149542,148854,163630,159246,167534,172130,182189,187640
 "23001","Androscoggin, ME",1,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing","Thousands of dollars",240697,250209,257044,290834,324800,365155,414060,417567,362617,336835,308121,362352,315575,308009,291646,301177,293572,299124
 "23001","Androscoggin, ME",1,CAGDP2,34,"42","  Wholesale trade","Thousands of dollars",123217,128701,146640,148565,151001,(D),181228,182821,175223,(D),194083,(D),(D),258712,285504,303492,311308,320540
 "23001","Androscoggin, ME",1,CAGDP2,35,"44-45","  Retail trade","Thousands of dollars",330213,347941,357262,365795,357880,367286,355385,351219,341329,342005,340506,348887,353283,363279,380690,392110,396870,407619
 "23001","Androscoggin, ME",1,CAGDP2,36,"48-49","  Transportation and warehousing","Thousands of dollars",69587,68670,76582,84204,96653,120667,136247,152803,149753,155628,145958,146744,161105,174317,183814,194182,209106,213398
 "23001","Androscoggin, ME",1,CAGDP2,45,"51","  Information","Thousands of dollars",47411,56268,64210,77056,81927,81897,92648,104750,101320,100693,92987,86747,89449,78965,82459,92278,81585,83663
 "23001","Androscoggin, ME",1,CAGDP2,50,"52, 53","  Finance, insurance, real estate, rental, and leasing","Thousands of dollars",474645,560318,594250,629664,644044,673767,697592,670840,710383,726977,750215,762624,791570,772449,804848,836193,847475,886711
 "23001","Androscoggin, ME",1,CAGDP2,51,"52","   Finance and insurance","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),195027,196558,196706,201255,204632,181658,209311,214384,224631,231731
 "23001","Androscoggin, ME",1,CAGDP2,56,"53","   Real estate and rental and leasing","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),515356,530420,553509,561368,586938,590791,595537,621809,622844,654980
 "23001","Androscoggin, ME",1,CAGDP2,59,"54, 55, 56","  Professional and business services","Thousands of dollars",279680,337899,327946,285689,284403,292958,319599,333734,328823,344719,366649,367058,359178,426948,446551,456520,491793,522577
 "23001","Androscoggin, ME",1,CAGDP2,60,"54","   Professional, scientific, and technical services","Thousands of dollars",150873,188330,173511,164636,165248,171897,168507,171037,169107,170812,183412,182537,181632,187378,194800,205831,227327,233308
 "23001","Androscoggin, ME",1,CAGDP2,64,"55","   Management of companies and enterprises","Thousands of dollars",21519,24334,24463,27050,26882,25578,35490,36699,34798,35800,38308,43478,35326,87852,91642,93195,99988,112186
 "23001","Androscoggin, ME",1,CAGDP2,65,"56","   Administrative and support and waste management and remediation services","Thousands of dollars",107288,125234,129973,94003,92273,95483,115602,125998,124919,138107,144929,141044,142219,151718,160110,157494,164478,177083
 "23001","Androscoggin, ME",1,CAGDP2,68,"61, 62","  Educational services, health care, and social assistance","Thousands of dollars",383723,411635,445339,513605,528574,570729,609912,662867,712808,716386,719258,739418,742082,778243,796475,816559,824679,855736
 "23001","Androscoggin, ME",1,CAGDP2,69,"61","   Educational services","Thousands of dollars",61016,65367,67143,73892,72662,79839,82729,90681,102572,107873,114648,118086,119279,121803,122454,116562,116935,128143
 "23001","Androscoggin, ME",1,CAGDP2,70,"62","   Health care and social assistance","Thousands of dollars",322707,346267,378195,439713,455912,490891,527184,572187,610236,608513,604611,621332,622802,656440,674022,699997,707745,727593
 "23001","Androscoggin, ME",1,CAGDP2,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services","Thousands of dollars",71835,78247,84157,91446,92615,(D),102546,102977,103754,108880,107648,114348,120086,123490,126168,128941,134074,148510
 "23001","Androscoggin, ME",1,CAGDP2,76,"71","   Arts, entertainment, and recreation","Thousands of dollars",9287,10141,13881,14277,13492,(D),13234,15624,16861,20009,19306,20295,19128,18392,15108,13217,12757,13979
 "23001","Androscoggin, ME",1,CAGDP2,79,"72","   Accommodation and food services","Thousands of dollars",62548,68106,70276,77169,79123,87482,89312,87353,86893,88871,88342,94053,100958,105097,111059,115724,121317,134531
 "23001","Androscoggin, ME",1,CAGDP2,82,"81","  Other services (except government and government enterprises)","Thousands of dollars",65305,68858,66810,69857,70977,73186,69359,68632,68252,68060,68991,71886,73129,76203,77978,83191,84825,87606
 "23001","Androscoggin, ME",1,CAGDP2,83,"...","Government and government enterprises","Thousands of dollars",264385,279749,285436,297091,310763,320692,332630,349671,349722,353752,345263,350789,364435,380828,385947,406752,417636,437825
 "23001","Androscoggin, ME",1,CAGDP2,87,"11, 21","Natural resources and mining","Thousands of dollars",47077,71141,(D),(D),(D),27992,(D),(D),75276,(D),75296,(D),(D),54742,91508,24404,36144,77240
 "23001","Androscoggin, ME",1,CAGDP2,88,"42, 44-45","Trade","Thousands of dollars",453430,476642,503903,514360,508881,(D),536613,534040,516552,(D),534589,(D),(D),621992,666195,695602,708178,728159
 "23001","Androscoggin, ME",1,CAGDP2,89,"...","Transportation and utilities","Thousands of dollars",107680,104281,105380,110930,129604,161413,177598,196863,196189,(D),191036,(D),(D),237297,246296,254981,272863,278246
 "23001","Androscoggin, ME",1,CAGDP2,90,"...","Manufacturing and information","Thousands of dollars",423043,445674,460245,521994,571536,608653,658481,691549,610469,588573,550651,597954,568654,546221,541640,565585,557346,570427
 "23001","Androscoggin, ME",1,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",566736,609100,657097,704543,688513,734051,803013,854748,735789,(D),682675,(D),(D),683708,706292,688878,693673,763052
 "23001","Androscoggin, ME",1,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",1883709,2094147,2191994,2292607,2341024,2489831,2605868,2674703,2738081,(D),2831373,(D),(D),3115587,3246971,3364265,3445471,3591209
 "23003","Aroostook, ME",1,CAGDP2,1,"...","All industry total","Thousands of dollars",1657599,1744152,1772607,1901755,2069317,2222135,2254003,2190803,2220114,2301125,2231532,2271487,2276140,2352200,2391808,2505986,2579861,2686024
 "23003","Aroostook, ME",1,CAGDP2,2,"..."," Private industries","Thousands of dollars",1373226,1449123,1461835,1571087,1708337,1847628,1856342,1764584,1786241,1859527,1799447,1837150,1836757,1909815,1937594,2042846,2109492,2201836
 "23003","Aroostook, ME",1,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of dollars",88247,53863,32053,39218,(D),119078,(D),(D),67974,74066,41520,38910,32820,46130,29737,45458,(D),(D)
 "23003","Aroostook, ME",1,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of dollars",475,106,151,69,(D),0,0,(D),0,0,0,0,0,0,0,0,0,0
 "23003","Aroostook, ME",1,CAGDP2,10,"22","  Utilities","Thousands of dollars",13708,9507,9078,13454,(D),24742,34119,34595,38889,39351,28055,30229,32495,37790,63928,80963,(D),(D)
 "23003","Aroostook, ME",1,CAGDP2,11,"23","  Construction","Thousands of dollars",46161,46610,50600,55539,53777,56989,(D),61528,60281,67559,60023,59200,60593,54600,45583,60667,66263,60189
 "23003","Aroostook, ME",1,CAGDP2,12,"31-33","  Manufacturing","Thousands of dollars",248539,284966,268711,290584,307923,335243,324097,299736,260908,269668,262596,290159,288141,307371,292880,316237,339225,351908
 "23003","Aroostook, ME",1,CAGDP2,13,"321,327-339","   Durable goods manufacturing","Thousands of dollars",65007,85514,84231,118918,123583,110767,94475,96991,73252,85706,87022,82048,95903,101793,83257,104732,118720,122295
 "23003","Aroostook, ME",1,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing","Thousands of dollars",183533,199453,184481,171666,184340,224476,229622,202745,187656,183962,175574,208111,192238,205578,209623,211505,220505,229613
 "23003","Aroostook, ME",1,CAGDP2,34,"42","  Wholesale trade","Thousands of dollars",71876,76394,80892,83305,80478,80846,81924,77267,74924,77472,74131,77856,83527,88695,94917,94855,(D),(D)
 "23003","Aroostook, ME",1,CAGDP2,35,"44-45","  Retail trade","Thousands of dollars",148269,154277,168601,178158,191632,212197,213448,209195,218480,227837,223873,221617,218850,218691,227062,228913,233434,239447
 "23003","Aroostook, ME",1,CAGDP2,36,"48-49","  Transportation and warehousing","Thousands of dollars",63511,64705,69520,71518,76546,81170,75351,74521,73398,79867,85936,90378,88833,89858,96763,100736,107257,107869
 "23003","Aroostook, ME",1,CAGDP2,45,"51","  Information","Thousands of dollars",51430,63705,70659,81415,80810,79163,80151,76962,78625,81221,66551,61473,69459,68029,74161,78219,75611,77831
 "23003","Aroostook, ME",1,CAGDP2,50,"52, 53","  Finance, insurance, real estate, rental, and leasing","Thousands of dollars",300612,326953,332425,349564,357410,409584,416621,410480,436857,461911,472812,471635,463778,490908,499448,505836,522638,553942
